vseaID,runID,sequenceID,segmentID,segmentHash,relationType,targetID,targetLabel,safeRank,decisionClass,publicationBucket,exportState,claimState,evidenceType,sourceID,claimBoundary,caveats,blockers,rulesetVersion,provenanceHash
vsea:ADV100-058-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-058-assay_control_failure,segment:ADV100-058-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,1188d6d4c4d4d4d45974a26d5049717f273551725a439a4bb753b287a04450a2
vsea:ADV100-059-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-059-assay_control_failure,segment:ADV100-059-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,0a69515277b4618e8023e20f846ad4826d4f21f0d1a316826925e49803f7e73e
vsea:ADV100-060-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-060-assay_control_failure,segment:ADV100-060-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,52fc31b5b4c6b25f20394a1ed149348042844aebd8614f3dcf84bd6698f5c0de
vsea:ADV100-061-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-061-wrong_taxonomy_name_conflict,segment:ADV100-061-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,6a1709491b10bea4fcf1c5d71878ee83e2ccd81d09c5cf6665318cb2164b9148
vsea:ADV100-062-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-062-wrong_taxonomy_name_conflict,segment:ADV100-062-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,229ec6cc86e44055fe2642be108a149d21044d8332b987f2306a78cf428329a6
vsea:ADV100-063-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-063-wrong_taxonomy_name_conflict,segment:ADV100-063-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,dfded3e26ad6d20a9f60d478056ac348df66c45e5f64362654dfc4bb134dce9f
vsea:ADV100-064-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-064-wrong_taxonomy_name_conflict,segment:ADV100-064-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,b1fc5ab7ae5358042e08cb8d65d45f347ba00067b355f16c9c2f7296308a872b
vsea:ADV100-065-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-065-wrong_taxonomy_name_conflict,segment:ADV100-065-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,7c3f13b770b0f89380ae0ec5e3e94dd305f3843b34ec69d5523e0fc2650a0216
vsea:ADV100-066-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-066-wrong_taxonomy_name_conflict,segment:ADV100-066-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,3466a4f459ebdc5457e25a992f19a8a9659c1b0a2a80e0133332a463bbd126e0
vsea:ADV100-067-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-067-wrong_taxonomy_name_conflict,segment:ADV100-067-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,71dd932aaded8b93149bc9f010d4bfa8e1382498ad63155df14057b1d9aff15d
vsea:ADV100-068-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-068-wrong_taxonomy_name_conflict,segment:ADV100-068-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,b03a567d902612839abee16d345051c4aa4fdb9bcb23d54a9b3a55f2f800a5eb
vsea:ADV100-069-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-069-wrong_taxonomy_name_conflict,segment:ADV100-069-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,9555929b283f31fa5753792edb933b00c8f75a6df80e77c430ebba3376ff9b22
vsea:ADV100-070-wrong_taxonomy_name_conflict:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-070-wrong_taxonomy_name_conflict,segment:ADV100-070-wrong_taxonomy_name_conflict:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: supplied scientificName conflicts with top molecular hit (Aedes aegypti vs Aedes albopictus),barcode-gbif-compiler-v2,57ca706de7c7e52703ff9890174f52dd2138c440959f0b889c13bf9664d5c6df
vsea:ADV100-071-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-071-genome_segment_non_barcode_marker,segment:ADV100-071-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,28e397f7242bb6bba07060c842c8b25f648b139c68257b9666a611d15d52a85e
vsea:ADV100-072-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-072-genome_segment_non_barcode_marker,segment:ADV100-072-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,2d34b44d0a6f05903453fb6b0f194ab49a1dff5ee356b830192ca7a34d437cb2
vsea:ADV100-073-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-073-genome_segment_non_barcode_marker,segment:ADV100-073-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,3f7f9dd6f65caa0a8277e93d678c838e09022744349d03de58c6fd8fae7ca57e
vsea:ADV100-074-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-074-genome_segment_non_barcode_marker,segment:ADV100-074-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,70560cc5921ba41778aa6595c2776501bf51499516df4f2023995c858ba77dbf
vsea:ADV100-075-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-075-genome_segment_non_barcode_marker,segment:ADV100-075-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,18f47ab0b300af14fc68a321cf8732c46c573e122ad967eefe26395ff78cea5a
vsea:ADV100-076-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-076-genome_segment_non_barcode_marker,segment:ADV100-076-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,2dd7330e76a28c61ea9951c77042cd5f27331d0c651cba8950eda7ef5f6df1c8
vsea:ADV100-077-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-077-genome_segment_non_barcode_marker,segment:ADV100-077-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,7349b87a2409e5ba9a7a446f578b9557d2804876523617fa81b485f551dfcc2b
vsea:ADV100-078-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-078-genome_segment_non_barcode_marker,segment:ADV100-078-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,1ea17becd1839b32c966f948374caa0ecccf618f8974da9947dc15ed6cdf6462
vsea:ADV100-079-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-079-genome_segment_non_barcode_marker,segment:ADV100-079-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,ffd6159a52ffc649c1db4b90bdb0678ed77263321db3aa5d355458a37b9a95c7
vsea:ADV100-080-genome_segment_non_barcode_marker:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-080-genome_segment_non_barcode_marker,segment:ADV100-080-genome_segment_non_barcode_marker:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","marker profile blocked species claim: custom_research is configured for safe-rank review, not automatic species export",barcode-gbif-compiler-v2,33a709f918c02303fe58ec449054607843681d79eec3ef7cc2dae7c0b595bfdc
vsea:ADV100-081-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-081-negative_barcode_gap,segment:ADV100-081-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,eb72fc23d547de5b50f471cf72f050eb199a8160ad7b30d1edaefc80e5425a49
vsea:ADV100-082-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-082-negative_barcode_gap,segment:ADV100-082-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,6cb82c3db3b7980c25ff67faf0cc82a79fc974084a6e3179957b42842f32778f
vsea:ADV100-083-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-083-negative_barcode_gap,segment:ADV100-083-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,0f5ca2cbeca668456358d3fd6ee338596907e2268e6f4e2447511fa48293cbc8
vsea:ADV100-084-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-084-negative_barcode_gap,segment:ADV100-084-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,3dec23007200aeb95281cde929dcbbc0140e58da74ea4cc14ea3b41710f8cb61
vsea:ADV100-085-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-085-negative_barcode_gap,segment:ADV100-085-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,74ea0b362d67ce1575ea53b10898bc50b9671db02088ec573d3c41fab695588e
