scenario_id,run_id,gbif_id,datasetKey,datasetTitle,publisher,license,datasetDOI,datasetCitation,datasetHomepage,publishingOrganizationKey,dataset_metadata_source,dataset_metadata_enriched_at,scientificName,acceptedTaxonKey,taxonKey,decimalLatitude,decimalLongitude,eventDate,year,coordinateUncertaintyInMeters,country,countryCode,basisOfRecord,issues
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6274220532,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.238149,-3.930938,2026-04-17T11:08,2026,28270.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6274317876,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.258845,-3.892373,2026-04-16T20:13,2026,28270.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6253293723,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.350306,-3.843224,2026-05-02T16:50,2026,28270.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6273675938,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,37.020924,-6.440601,2026-05-04T10:40:33,2026,28447.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6320556590,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,37.639251,-7.704502,2026-05-17T21:30,2026,28359.0,Portugal,PT,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5007673740,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.037721,-3.85069,2025-01-02T17:45,2025,28300.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5007686138,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.195027,-3.960468,2025-01-03T09:30,2025,28300.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5007746789,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.14765,-3.841432,2025-01-03T16:55,2025,28300.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5007866994,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.02909,-4.098282,2025-01-02T14:48,2025,28300.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5036879240,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.297654,-3.809378,2025-01-13T16:31:34,2025,28270.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063040727,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.231514,-4.172509,2025-01-13T00:26,2025,28270.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063093752,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.299913,-3.822485,2025-01-12T00:14:57,2025,28270.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063155211,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.017848,-3.968144,2025-01-19T11:28,2025,28300.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063165237,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,37.641412,-7.710715,2025-01-18T16:20Z,2025,28359.0,Portugal,PT,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063206861,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,37.745891,-7.698204,2025-01-18,2025,28359.0,Portugal,PT,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063268302,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.152268,-3.861423,2025-01-18T13:55,2025,28300.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063268394,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.476123,-2.843262,2025-01-17T09:42,2025,28240.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063291548,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.496961,-3.47848,2025-01-14T11:49:40,2025,28240.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5063308882,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.30483,-3.941766,2025-01-23T12:49:26,2025,28270.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5198491446,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,37.666071,-7.873299,2025-01-18,2025,28359.0,Portugal,PT,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,5198583475,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,37.639649,-7.800352,2025-01-19,2025,28359.0,Portugal,PT,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6185977883,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist.org,http://creativecommons.org/licenses/by-nc/4.0/legalcode,10.15468/ab3s5x,"iNaturalist contributors, iNaturalist (2026). iNaturalist Research-grade Observations. iNaturalist.org. Occurrence dataset https://doi.org/10.15468/ab3s5x accessed via GBIF.org on 2026-05-26.",https://www.inaturalist.org/observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.098392,-3.949273,2025-01-11,2025,28300.0,Spain,ES,HUMAN_OBSERVATION,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217207167,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.16,-3.64,2025-01-23,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217208100,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.16,-3.65,2025-01-18,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217210308,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.16,-3.66,2025-01-15,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217216048,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.17,-3.67,2025-01-14,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217216104,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.16,-3.66,2025-01-17,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217216558,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.23,-3.45,2025-01-17,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217216642,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.23,-3.45,2025-01-13,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
lynx-iberia,aa01fc0d149a42418141c39b4a54a924,6217225076,626c16d0-c37e-4b1f-9337-09d58c9eb9ff,Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project,Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM),http://creativecommons.org/licenses/by/4.0/legalcode,10.15470/plsrp1,"Rodríguez-Rodríguez E J, Matutano J, Calzada J, Fernández-López J, Mas M, Palomo J, Rouco C, Santoro S, Román J (2026). Mammals – Camera Trap Surveys – Spain – 2014–2026 – MOMAT Project. Version 2.2. Sociedad Ibérica para la Conservación y Estudio de los Mamíferos (SECEM). Occurrence dataset https://doi.org/10.15470/plsrp1 accessed via GBIF.org on 2026-05-26.",https://secem.es/estudios/programas/proyecto-momat,8f6e5296-c1f6-427f-b289-bf62812e646e,gbif_api,2026-05-26T23:01:59.431282+00:00,"Lynx pardinus (Temminck, 1827)",2435261,2435261,38.16,-3.66,2025-01-28,2025,50.0,Spain,ES,MACHINE_OBSERVATION,CONTINENT_DERIVED_FROM_COORDINATES
